transaction_id,customer_id,age,income,employment_status,credit_score,avg_monthly_spend,active_loans,payment_delay_days,last_payment_amount,transaction_amount,transaction_type,account_balance,fraud_flag,currency,payment_method,timestamp
2f063452-846b-47ac-a1b0-51b9a114555f,211c53d5-b02a-48e8-b61f-9b9be7d0a48a,32,12223.19,unemployed,681,327.9,0,59,2039.39,1119.09,withdrawal,11882.98,1,SAR,bank_transfer,1765071683647
e5e0325e-4670-468c-a689-de3a7c0baa95,b68e832d-11fd-4935-8fab-6e788e97c9f3,32,9857.09,unemployed,562,4727.49,2,33,1901.87,9982.98,withdrawal,30465.5,1,USD,paypal,1765071683647
73c31e3d-6d38-45fd-87ae-f87a0774c358,0fc36ba0-b545-4fa9-a863-d7b4d6e10b2d,70,5172.13,retired,692,4397.16,2,5,3067.55,9423.24,withdrawal,12277.13,0,GBP,debit_card,1765071683647
bdc88888-2e89-4335-8d00-097db119cc57,e4020315-6dc9-4481-81a4-fcaf9d60a400,66,12370.16,retired,307,4842.56,4,46,3893.84,3070.75,refund,47665.68,1,EUR,paypal,1765071683647
bf8a69b7-cc0b-4a69-ab81-4bda1412386f,1b3bd941-7b97-4b89-9bbb-36cc0ade7ece,59,6427.95,self-employed,561,930.52,5,60,3602.67,5342.88,purchase,15073.82,1,USD,debit_card,1765071683647
cc4b68fd-c41f-4ff7-93d5-da56fc90ec78,c0df4b27-ed9c-461b-95f8-8aabb79ae3db,74,15382.41,retired,338,4764.14,2,51,864.92,1594.52,refund,38044.66,0,SAR,bank_transfer,1765071683647
a43705a0-f769-4c08-ad63-267f2980c074,ef126c8b-75cc-4e09-9380-c33ff05680b6,52,19394.01,self-employed,543,328.62,2,9,3738.66,3651.4,purchase,19726.82,0,USD,bank_transfer,1765071683647
784e66f2-c7fb-471e-b3ca-6c6cb8ca9609,89188691-4bb1-4175-9ec5-8f60d221ed8e,45,14873.66,retired,542,4215.43,0,35,1817.46,4353.51,deposit,16707.63,0,GBP,paypal,1765071683647
7ea975ee-5760-4581-af8c-40b22f274446,86715920-4c4c-4bab-8371-7aaae37f926d,57,15309.91,unemployed,412,2423.86,2,43,4623.98,3774.7,purchase,29542.66,0,GBP,paypal,1765071683647
d7055f14-c5c3-484f-9928-bdef9ef04600,f0c62d46-3b90-48b0-bb8c-9dbbacec12ae,34,14133.93,self-employed,426,2424.24,4,7,4231.86,9554.79,withdrawal,30067.9,1,GBP,debit_card,1765071683647
92497cf9-ed36-4b78-bf5f-21b5c55c7406,263aa46c-be85-46f7-a95f-3ec00af80d4f,53,12471.68,retired,474,1838.37,5,51,353.52,1604.87,withdrawal,48481.65,1,GBP,debit_card,1765071683647
4c70b87f-ae6c-417d-b24d-a66fbc2e61cf,382dc2a0-8aab-49dd-b61e-9509238b8c79,26,19728.01,self-employed,301,4209.92,0,39,303.15,7380.84,withdrawal,10025.97,0,GBP,paypal,1765071683647
cb59e172-1cb6-42bc-8aff-390fa4026b50,03fcb988-44f2-404a-8692-762c1f54f8e4,50,11859.69,unemployed,608,2468.05,2,54,4186.22,3410.27,refund,21621.24,0,SAR,bank_transfer,1765071683647
808bedad-c75c-46cb-9b9c-7b8833dcbdc5,45f81a41-3721-4ae7-8c10-f46d24967636,68,12996.08,self-employed,539,3779.94,4,49,2528.16,8925.83,refund,38662.08,0,EUR,credit_card,1765071683647
f586701b-810e-4d34-9e4e-ff7dd60083fa,600c6013-61ee-4233-af9f-c5a4de23ece3,46,16854.65,self-employed,329,4158.64,0,14,2806.17,5950.23,purchase,44402.61,1,GBP,bank_transfer,1765071683647
581a37b6-4ff6-48d6-b34e-e604a20aff36,d025d6f6-5307-4c0e-9fa6-d9a8e0a5a1e1,20,17649.49,unemployed,655,4654.16,1,41,3757.38,2582.47,withdrawal,16502.56,0,SAR,credit_card,1765071683647
e7ef1e76-10e6-4d8a-a99c-ee9c096666da,126cf005-5e5e-41bd-b8a0-48594a8645ab,75,11843.53,unemployed,843,1363.29,4,29,1403.42,9428.16,purchase,30666.47,1,GBP,paypal,1765071683647
79c44536-3b36-4770-8d13-712a2df4372c,5aa03964-e5a9-4991-a3c0-2c75d377d361,58,15862.61,self-employed,689,239.04,1,0,4511.5,3872.81,purchase,33234.81,1,USD,debit_card,1765071683647
9a9686f8-093c-4310-8499-0682497db287,92e08cdf-c686-4843-bc05-52c326dc97db,27,7766.55,retired,343,3406.1,1,60,1457.18,3359.87,withdrawal,21661.87,1,GBP,credit_card,1765071683647
723e9951-6b71-4e30-8ec9-f39c02a0a164,a542dcae-a4a7-4206-81ae-3e033f0225a7,59,6278.71,self-employed,800,2487.91,1,35,4705.95,3185.97,deposit,48037.28,1,SAR,credit_card,1765071683647
616dbfda-6f35-48e8-b3cd-685db357cbaf,ca25159d-12a0-4361-b89e-edfc91a51f60,39,5485.79,self-employed,785,1050.81,2,38,3250.61,363.64,withdrawal,14316.54,1,USD,credit_card,1765071683647
5820fb06-dd10-4961-8a90-b70051619537,a94498a0-8181-4358-a4b2-e6a21f71f594,49,11286.47,self-employed,599,4299.35,4,41,702.02,8137.85,deposit,34323.67,0,SAR,bank_transfer,1765071683647
a53b98cb-bcf7-40db-b61e-ed31ccc563a8,c7b79d3d-a033-47ac-a13a-3245df7e15be,67,8780.26,retired,410,4113.67,2,25,521.61,495.55,deposit,20892.87,0,GBP,paypal,1765071683647
0d83770a-817c-436b-a289-1bb24e492662,a57373ae-afa5-48b1-bdec-1b8794c87c93,26,17798.4,unemployed,383,3624.24,3,9,1941.27,9753.66,deposit,23203.13,0,GBP,credit_card,1765071683647
72195fdb-be8a-4eae-bd45-d2988134f233,e33bbb1b-f671-4434-bccd-128c43e08066,74,4543.5,employed,698,3054.59,4,11,1261.15,378.83,withdrawal,42789.68,0,SAR,paypal,1765071683647
2f2d804d-d4a8-47d8-b68d-d33d96e4436a,49736f76-6f61-40de-a4b1-c0e93c1c136f,30,15780.95,unemployed,601,3383.15,3,40,1733.71,7515.77,withdrawal,42528.93,0,USD,bank_transfer,1765071683647
9e77fbca-dc2a-48ef-8a8a-43fb39333a38,7e19283c-2b01-4138-ad8f-c75a2603ccf5,53,13682.15,retired,610,559.74,4,3,2887.75,5718.6,deposit,29138.47,0,GBP,bank_transfer,1765071683647
864ec2b5-5970-44d7-aefc-ca560ca836c2,cadf600d-2a71-4891-b3ad-e7e910b6df6b,47,17728.2,self-employed,754,582.78,2,8,3938.28,1882.3,purchase,16594.03,1,GBP,credit_card,1765071683647
a548b203-9d45-4a7a-b6d8-41ab7e671cad,c4de07b6-d7c0-4395-90a4-1443826c700c,47,10600.73,self-employed,540,3264.41,2,9,366.21,9572.81,withdrawal,509.28,1,EUR,bank_transfer,1765071683647
d3a57da9-8edb-4869-8aec-c1a70aadc95a,67af327f-5805-492b-803e-d40b60e142a2,54,13797.17,retired,369,913.35,3,36,4736.32,4185.54,withdrawal,42685.55,1,SAR,paypal,1765071683647
c258d445-9fd0-4564-aae5-7c194379ff83,31d08c7d-3dd4-48b0-866a-191fe06577d9,35,10203.22,self-employed,766,289.43,5,23,3488.58,9494.0,refund,46399.67,1,USD,debit_card,1765071683647
d4ebca2a-3658-4f14-be4c-43e44d7c80d0,c66609a1-a41b-485f-829f-215a3b97cccc,75,13197.61,employed,830,2748.15,0,53,1645.07,4016.62,purchase,23141.7,1,USD,debit_card,1765071683647
e9ad8d4d-33f2-4e25-9aff-da9a86bca9c7,9d834cf4-83cf-48b8-9fdf-1c0e9a9db00f,19,9656.17,retired,793,2647.44,1,17,3966.8,2363.55,purchase,30566.05,1,GBP,bank_transfer,1765071683647
aa633737-6485-42d9-9174-2fd5c633b1eb,9f83c76f-7bd0-4dc7-9227-e0353e2d41bf,54,6582.12,self-employed,344,1915.51,3,26,334.08,2803.03,withdrawal,9875.08,1,USD,credit_card,1765071683647
2f584e10-d2c0-4502-9d8d-c57d23e942f2,bdf741d3-cc4f-4f70-a739-ac68441fb074,45,4747.46,retired,574,107.6,5,51,1540.48,1678.71,refund,40553.66,1,SAR,debit_card,1765071683647
86ce392e-b326-4290-8710-1fa56e3146c3,fb1e4400-725e-4a40-9a7c-8f67fa9b668c,18,8500.48,retired,805,3584.61,0,55,3447.03,6197.62,purchase,5828.39,0,USD,debit_card,1765071683647
d4510056-d211-4d77-9e89-cdcd793e255e,cee9a1ed-bf92-4ec4-83c5-5c73910a89e7,39,14101.96,employed,365,2020.16,2,38,646.57,8153.71,purchase,33743.55,0,GBP,paypal,1765071683647
df51ad70-b9c4-4388-95e1-7e616ed3c823,a73d6521-4e8d-41ab-bd36-25614af6d3d8,47,5151.57,employed,734,2617.23,2,56,68.11,4026.01,deposit,15478.76,0,EUR,bank_transfer,1765071683647
7549b7a8-9284-4399-9cb6-836ccbe1423b,cfcfb7b2-3e94-48df-81ea-dd0b8b9c1039,66,2100.45,self-employed,536,1851.49,1,35,2158.0,5470.35,withdrawal,20094.04,0,SAR,bank_transfer,1765071683647
82d97184-1622-4f65-94d4-457b23621e07,b4a38ac4-f4b9-4be4-b06d-fc0e7a878ab4,61,19963.47,unemployed,732,2689.58,3,11,2331.62,619.43,refund,19862.31,1,GBP,bank_transfer,1765071683647
06c0cff3-56a7-494a-a45d-3cf954238b8b,152217d1-d2b4-4b0d-819e-ecd4bcd9446b,51,11475.96,retired,422,4141.27,2,51,1720.6,1238.28,purchase,22391.68,1,GBP,credit_card,1765071683647
2681d140-c808-42c0-b144-b985c42fa8ce,01ed65ea-c819-4110-8dcc-9df822db1db2,18,19615.78,employed,352,3845.72,4,41,4667.55,6761.76,deposit,45358.19,0,EUR,paypal,1765071683647
b041d565-175d-4947-9233-34e3a8a05272,3c8911b1-0736-4014-a920-6c3938863dd7,72,9585.34,self-employed,585,3088.41,3,7,3064.16,2363.26,refund,49017.78,1,GBP,credit_card,1765071683647
4ccbb533-66c7-46fd-a61f-6e40dee5ed3e,389c8ce6-da69-47bb-b3f6-4a15cc199ce0,57,9012.39,retired,490,3717.55,5,30,922.11,7942.26,purchase,33536.89,1,EUR,paypal,1765071683647
62599ccf-623e-425d-a443-3f70a0f7c92c,7af4e934-a4d8-444e-91e2-92b48c0cd4fa,24,7105.56,retired,796,4913.78,0,12,4273.64,3825.43,refund,23881.71,0,EUR,credit_card,1765071683647
16739c45-b17c-4e1d-9d5a-116184a5d67c,4a35b36c-b527-4fc7-ac3a-5b1fd3fcaeab,69,8378.07,retired,509,3481.96,4,60,4115.15,2616.46,refund,12268.49,1,USD,paypal,1765071683647
4e355199-04be-4b0f-80a6-be98292399da,8bd35872-c527-4747-8820-aedb929939ea,26,9154.0,employed,457,4047.62,0,20,404.63,5136.2,purchase,16431.85,0,EUR,paypal,1765071683647
dcacfab8-d86e-41ee-a020-3e8b7cd70f28,2501c1c9-56d9-4fde-990a-166d8786a87f,55,10216.42,self-employed,639,1562.05,5,16,3020.3,1551.24,deposit,37297.34,1,USD,bank_transfer,1765071683647
b81b9649-402a-498b-8181-d75da967c3bd,eaeaaaf1-9f1a-41ad-b327-2f38692367eb,21,12980.3,unemployed,405,3692.79,2,37,4689.81,9489.08,withdrawal,31443.55,1,SAR,credit_card,1765071683647
2a4e7d92-6073-4f09-b477-1a8ae18a5c9b,90073aa2-6fdd-4218-bb69-bd98b74887d8,54,11293.15,unemployed,647,4629.28,2,54,1097.27,6869.61,deposit,32305.52,1,SAR,debit_card,1765071683647
9a1daf61-fe24-46a4-97ac-b6ed591ae457,35ddabb4-f89c-4ef5-910a-0d8fc943c924,65,9997.8,retired,505,2686.06,4,50,2434.31,1264.58,withdrawal,46487.42,1,SAR,credit_card,1765071683647
da3fe09a-49e3-4e0c-b1ad-b3c8eb3747ee,1e3a99da-4fb8-48a7-8fb6-4c662812d964,66,16606.35,employed,713,2420.29,3,37,3444.02,3017.55,withdrawal,42270.3,0,EUR,debit_card,1765071683647
012072f0-bcba-42e4-94fd-31812c63590f,7a3d237b-1b76-4e29-8c2a-6025e3b8a07f,28,17905.56,retired,638,4388.22,3,59,1156.67,4071.31,deposit,33790.01,0,USD,paypal,1765071683647
2d4257a2-c357-4820-a374-e9f6be146f49,c20afb19-0451-426d-ad1d-11a9deb7b37b,63,7721.41,self-employed,397,2879.79,3,18,485.0,2148.15,purchase,15905.21,1,EUR,debit_card,1765071683647
e5da8496-55b3-44c9-bbc0-8670d34efe9b,4dd75327-f48e-4833-927f-f89429b43346,27,18778.79,self-employed,717,1851.36,4,12,318.78,2249.16,purchase,10336.8,0,EUR,bank_transfer,1765071683647
a3353053-8565-400f-b362-3af7b0a91124,3fd2ad1f-3e43-4858-a829-f77a805dcb88,57,14279.49,self-employed,667,1447.12,5,23,1925.52,6857.0,withdrawal,5699.77,1,USD,debit_card,1765071683647
36961292-6351-4e57-a205-f7a65fbb8ebf,4868b88d-55fe-482f-839f-83edc7ca96f4,24,16252.65,unemployed,385,864.6,3,39,1965.79,297.84,refund,19996.47,1,EUR,credit_card,1765071683647
29f4b09a-358e-4fc7-be5f-3c83c33be263,d02df87a-ccb4-4f81-aa01-233a3956fbf6,18,2454.38,employed,541,2042.43,5,44,1329.0,816.16,withdrawal,31948.69,1,USD,bank_transfer,1765071683647
d429d86f-7def-4338-8899-0675b2a3f67a,5e32c3d4-ea2c-47d6-ad77-1be0cf2b9260,22,8843.48,employed,752,2152.07,1,25,1289.01,9245.23,refund,32513.57,1,EUR,debit_card,1765071683647
6b31f01b-bf55-4e0a-a32a-df3cf0ce67d5,3fff0d04-94a6-4693-82eb-df2911152e8c,73,17334.1,self-employed,625,1002.97,4,36,2749.09,9931.75,refund,17194.67,1,USD,debit_card,1765071683647
75453bfe-9925-46c0-8f15-f256c312620b,f4d4b536-38d6-42f6-8bc3-572e8d963885,28,9216.78,self-employed,574,2411.07,2,39,3669.36,8262.58,withdrawal,21902.77,0,SAR,paypal,1765071683647
b9e4ea9e-80d6-43a1-a17e-0f6b46410105,43a9404c-35d1-40e4-bca5-5c9ee71e598e,27,13798.83,self-employed,387,1540.33,3,17,4481.04,4131.32,purchase,21897.37,0,SAR,debit_card,1765071683647
0fee7ca1-1d4e-4a7f-8004-fd9e7494ff26,bb5f660f-61a9-41e8-9d58-849d59e52ea6,43,19720.12,employed,475,1967.99,5,60,4433.31,8602.6,refund,31499.44,0,EUR,credit_card,1765071683647
10aaa3b0-5ce2-4f92-81ce-5c67113afc06,1d6db6b6-b36c-4073-ba52-aa910a658745,47,9682.2,unemployed,413,346.96,5,35,3497.02,3993.88,deposit,13423.29,0,USD,debit_card,1765071683647
4f8910bb-2abb-4230-93e9-ac8e35f013d8,b564982d-6539-46d6-8baa-66151ba86347,74,19647.68,unemployed,459,4246.87,3,19,820.74,6616.96,purchase,10611.46,0,USD,credit_card,1765071683647
bf39a3a9-7155-4603-94fd-d027c227cc98,60c29d7b-e3dd-4fa1-ac07-53534ed0ab9e,50,8496.91,unemployed,715,577.56,3,36,1819.65,7394.82,refund,4814.61,0,SAR,bank_transfer,1765071683647
48059930-3ade-4eff-bcbc-b85ecee1d38a,326fc377-38f8-4b11-89c9-ed64f170946a,24,14879.96,self-employed,468,3728.47,0,33,2713.29,4417.14,withdrawal,46194.59,0,GBP,bank_transfer,1765071683647
4295c593-8646-47cb-bfe1-e1fa90d7fe44,ada48e88-1453-4cfb-881f-2dd38ed1a32b,20,13770.2,self-employed,741,725.14,1,25,2587.87,7246.85,withdrawal,2493.48,0,USD,paypal,1765071683647
661b7384-302d-493b-a431-93aeec835f35,f18b021b-50b5-4c01-85ec-110cbdbb5053,62,17655.99,unemployed,804,1426.06,0,6,930.71,8367.95,refund,45634.18,1,EUR,debit_card,1765071683647
7ba5dd8d-01ce-4113-82b4-bfcfdbdd1deb,49535688-460b-4c2f-8aad-5554631ed220,35,4349.1,retired,491,1521.05,4,24,1689.83,1954.21,purchase,41601.24,1,SAR,bank_transfer,1765071683647
6b63f7f5-ce0e-4620-ba4e-f8943edd046b,cfac253b-356a-4b1b-96b6-401dd71fac63,18,4481.53,retired,517,1687.25,1,32,2640.84,1610.59,purchase,1985.38,0,EUR,credit_card,1765071683647
83835d8e-aab8-46e1-b5cd-15a32ff0d060,f063d822-beec-4e4f-8aae-622944b0db37,29,3165.12,employed,604,585.32,0,45,896.8,9463.8,withdrawal,40777.17,0,SAR,credit_card,1765071683647
5cda0bf6-fff3-4488-84cc-c9bf13e064d6,29a514e4-2a35-46b0-96c1-a133d296b916,30,15485.5,retired,492,180.49,3,29,3952.18,2044.31,deposit,988.28,0,GBP,paypal,1765071683647
d95288d2-bb32-47b2-a87d-2cb142fec184,b3d57086-2fca-4527-b7a5-468ac51e7835,64,7213.92,self-employed,488,741.41,4,2,3693.96,5737.17,withdrawal,16907.5,0,USD,bank_transfer,1765071683647
17aa59e6-8fcb-450a-a38b-da2cafacf8de,ba2a04ac-bd94-4f49-a66a-8ffdd44da0cc,39,16037.69,retired,434,4968.14,5,4,2031.86,7614.54,deposit,25214.14,0,SAR,credit_card,1765071683647
ba9e6011-c3b4-4e23-8b8c-2552b872d18a,25c12704-7ee2-4047-8818-ddda3b22a08c,32,13532.06,unemployed,421,1826.9,1,24,2862.67,9525.5,withdrawal,25145.37,0,EUR,paypal,1765071683647
854d4066-7a15-4b31-a039-879cf8bcc933,cee6c41b-82ba-4fa6-b585-c8ce9593d459,45,19769.04,retired,588,2933.18,4,22,1935.11,9302.57,purchase,49371.34,1,USD,debit_card,1765071683647
c5b9d775-b7d0-4308-afa6-0d956c4152e7,1cee6cef-9b28-4bde-a78c-19d0ac81eec8,43,6588.84,unemployed,688,155.48,2,12,2705.79,2150.13,deposit,40312.48,1,SAR,paypal,1765071683647
aa45c4e9-9a25-4648-9eab-33ac2a669aa2,d6c9ef82-b662-443a-8085-a79e96c505ae,34,3192.3,self-employed,311,4044.88,5,31,1838.11,5502.12,purchase,5058.91,1,GBP,credit_card,1765071683647
0d9b3015-66f2-41ce-b820-6c2883ef7733,59cabc42-4237-4d17-96a1-0f9714983883,36,2769.93,self-employed,528,368.65,3,43,960.77,5472.51,withdrawal,32370.71,0,GBP,bank_transfer,1765071683647
53416f53-a929-4617-a285-63f5e1a7f66d,175ed6a0-78a7-4d05-8882-7240a1dca637,66,18286.38,retired,504,1949.03,1,23,2541.06,4174.34,refund,49108.08,0,GBP,credit_card,1765071683647
1af37730-4bd4-4949-9ea9-0e8144310b52,3bd60ab6-6c36-40d6-a7f5-0d20359ca0b6,56,18753.72,retired,697,3680.52,1,42,1211.55,21.94,purchase,9835.04,1,GBP,bank_transfer,1765071683647
b17b4103-b561-4a2d-96b3-eef5ccb674b5,7323da16-cbea-4f09-809f-ae3a845899f0,51,10767.5,unemployed,367,3732.65,2,27,2634.5,7698.74,withdrawal,29022.27,1,GBP,bank_transfer,1765071683647
01f9c6a7-0a3f-4e0a-8435-bfb1832a9ca7,0b3e045c-dd30-491d-bf66-f3175bbfa105,63,2081.86,self-employed,499,694.41,5,17,1105.32,5045.72,refund,2478.47,1,EUR,credit_card,1765071683647
f9ed7ad8-6dbc-4240-93a0-0cc29bcd3d13,fdd3e6e5-fc8a-45e0-8b68-76b8b730803b,30,19095.41,self-employed,486,4414.0,3,49,3659.51,2646.97,purchase,27801.46,1,EUR,paypal,1765071683647
8792f544-6eea-4335-b85e-9563b6ff86d8,60d3371c-1419-41b8-8ff2-8649e3929651,65,4935.06,unemployed,721,3515.83,1,40,261.85,4992.99,refund,1538.03,1,SAR,paypal,1765071683647
7b79e8f9-168e-4f4a-a235-d06a2d1a7f33,e231c991-2465-45e8-912e-8d7068021562,60,10969.0,unemployed,442,730.25,4,29,4319.12,3384.97,withdrawal,33129.31,1,EUR,debit_card,1765071683647
869a7933-77c6-45be-97b8-76dfd9844ce8,affb9724-f33c-47f3-98cf-38c8b1324074,28,14512.71,unemployed,556,3392.19,3,22,2886.41,5163.22,purchase,37117.76,0,SAR,credit_card,1765071683647
45da667a-bdf1-491f-a413-1051e0c7f7e5,4f1fc86b-2c84-4b79-9c93-39dbd47698f7,24,9065.8,employed,575,262.77,4,4,3729.27,6555.24,deposit,28943.99,0,GBP,paypal,1765071683647
48fa8711-8efb-453e-8028-d82cd7a9573b,6b1cb149-0fc9-48de-8a5e-64c2b551bf2c,75,13618.14,retired,711,3780.61,3,7,1101.41,9121.21,refund,19979.74,1,EUR,debit_card,1765071683647
c89bdb86-78a6-4189-883f-f911cedc226f,4af929d6-dfe7-4437-bb03-2598390f9ba8,25,12851.17,retired,684,3162.97,1,12,3183.92,2375.86,deposit,33615.66,1,USD,bank_transfer,1765071683647
746db45f-5566-41b8-baa1-b0efff342b87,8fc6cb29-3603-4b40-bb87-1b347bd6a86a,66,6591.26,employed,733,297.33,2,36,3253.03,866.42,purchase,38396.23,0,EUR,credit_card,1765071683647
6c50ca2a-b9a9-4639-a18e-cfd214cdf9ce,3412911d-4fef-4bc3-8a82-d1e0dd19ab65,66,4524.38,self-employed,717,4701.55,3,12,2071.72,8232.17,deposit,44657.51,0,SAR,bank_transfer,1765071683647
1698dfa5-402e-4c7e-904b-37fb6bd0b745,729d3118-52f8-40e9-be78-dee5b60fba98,29,7860.17,retired,647,4259.41,5,13,226.46,6252.33,deposit,24286.54,0,GBP,bank_transfer,1765071683647
c19241e9-961f-451d-a2c5-2a8fec929d23,dd29c42c-cfc1-4070-a02a-14ca99eac68c,55,12394.09,employed,376,4779.22,5,15,1193.97,2875.49,purchase,12445.51,0,EUR,credit_card,1765071683647
b00648d3-2825-47d0-be13-122994374852,46db48c8-4c61-40eb-ac20-69185139cde1,57,2286.11,retired,619,4616.3,4,57,4031.88,2255.08,purchase,13408.75,1,SAR,debit_card,1765071683647
697ccfb4-2856-4c6f-a884-aa045c135690,4c4802c8-fbf8-4dab-8f44-25da307c9e5a,48,16238.29,retired,360,4717.44,4,57,4952.05,7531.06,deposit,44333.37,0,SAR,bank_transfer,1765071683647
5b3a13bb-1313-428c-a629-971d09550452,8fb806d4-dd16-4fcc-88b1-52a677b0be5b,36,15335.9,retired,729,1160.11,0,30,1398.34,5175.06,withdrawal,1150.68,0,EUR,bank_transfer,1765071683647
44bb973a-7551-4215-89c9-71f67be5d000,6605953d-3928-4af0-8c48-3663eff60f22,62,2997.68,self-employed,594,3137.84,3,20,433.75,3494.45,refund,43137.39,1,EUR,debit_card,1765071683647
0a49fb3d-66e2-418f-9805-c067c8581410,c6e9798d-85be-4269-9866-1bafa292e02f,60,4352.49,retired,654,4672.42,2,39,737.51,9203.85,deposit,42521.03,0,USD,paypal,1765071683647
870337a7-eeb5-4a2d-8cd2-facc4ba2f3f5,3f64174b-1e3c-43a7-ac66-c13b69cba68d,54,10007.84,employed,822,4271.61,5,4,4995.63,4080.33,deposit,6596.36,0,SAR,paypal,1765071683647
47a87331-3856-49c8-a896-a58c46c79d2e,ed47853e-43e3-46d3-bef1-134cc9b04ff1,44,4842.55,unemployed,814,1904.16,4,52,568.8,3219.83,deposit,33647.61,0,SAR,credit_card,1765071683647
5e74785a-da8c-4ffb-b4c0-8994f4e0cc7a,b87e7b72-a45c-40f8-aecf-4b7c44a175d5,50,13942.61,employed,463,1216.74,2,3,2208.99,8767.2,withdrawal,18031.28,0,USD,bank_transfer,1765071683647
9bc6cae4-da5b-4d1a-8b42-710a855f37f3,789e6e6d-85f7-439f-ad8b-12ec1981925c,64,14598.47,self-employed,657,4340.56,1,48,3358.67,9724.04,refund,22518.86,1,EUR,paypal,1765071683647
f057f9d3-fb91-496f-9bee-ac1b7eb29b33,410162a7-9a41-4297-b143-7ae6df798eb0,55,7440.49,self-employed,411,352.96,1,3,87.59,2864.53,withdrawal,47797.0,1,USD,debit_card,1765071683647
6db16aa1-3a6e-492d-8288-fb8eb11430d9,94269c79-addb-477b-b099-66ea4bcfe197,26,16374.11,self-employed,455,894.68,1,24,4182.68,9718.64,withdrawal,48782.17,0,SAR,paypal,1765071683647
5f89cd65-ed22-40b7-bc68-e9cbeec88f01,ef6b9138-69c7-4c8f-b054-40e2551c7942,30,9302.98,self-employed,739,4708.97,4,51,774.68,1744.29,refund,4007.6,1,GBP,bank_transfer,1765071683647
1104b097-d6c8-4e1c-983e-1d539f9ae728,390eb120-6db8-4012-b8cb-26db9ba52004,70,19041.19,employed,582,2006.67,4,50,3406.29,5861.81,withdrawal,21384.81,0,EUR,bank_transfer,1765071683647
3ea7c3cd-f8da-4e1c-a696-d4565104efc2,853970a3-3491-4023-907c-b60e5cf52dce,64,9064.39,unemployed,300,3487.44,2,35,1773.56,9013.06,purchase,39176.39,0,EUR,debit_card,1765071683647
96c32038-043f-4cf9-ba9e-c8adc78c7197,01aa9f6e-bdcf-4ca7-9ed0-ba19700f4d33,40,3787.66,employed,818,4976.62,3,45,694.11,331.15,purchase,2426.71,0,EUR,paypal,1765071683647
4dbf5ec4-1d27-4de2-8397-dc75685b8da1,de1b9728-4464-49de-b52b-d93ad312c78c,68,8941.92,employed,836,4876.77,3,31,2831.29,9096.0,refund,43905.75,1,EUR,bank_transfer,1765071683647
290ec4c6-5534-471c-9ce8-5eade3a10044,99033985-ee03-4d71-9e11-b8aeb36bfd47,18,13717.72,employed,770,542.5,0,49,793.12,7173.37,deposit,36750.28,0,EUR,paypal,1765071683647
101aa455-7c33-45ea-affc-b2af34b7e43f,f8d30543-a0df-4abd-8371-bcedf59e5f9e,59,7097.44,employed,683,4090.8,4,1,1189.53,3375.15,withdrawal,33751.2,1,EUR,debit_card,1765071683647
c16bf846-6958-451d-8ba4-697f1d5106da,6045e0da-b2d8-44fb-a3fe-0afe8cad4744,54,14856.94,self-employed,597,3933.77,5,44,3734.25,3124.92,refund,2917.32,1,EUR,paypal,1765071683647
0bbbca27-7af6-414c-9d8b-dda0b1605244,7fa6ce11-c0ad-46b8-ba50-600619517701,61,14816.07,self-employed,530,3660.57,3,6,102.62,1721.99,deposit,38388.21,1,EUR,credit_card,1765071683647
fa46a651-337e-4b35-9311-b8057542261a,3786ea36-ada8-4f17-bb61-1df091420aee,64,12401.24,unemployed,776,2705.54,5,60,3394.89,9057.49,withdrawal,4311.26,1,USD,bank_transfer,1765071683647
1026c430-07ba-4317-a88d-9e0d63aeb9da,c5bb9203-4080-4561-b5bd-c06c9deb425f,54,6768.12,retired,758,286.3,1,55,1996.89,7660.2,withdrawal,20784.76,1,GBP,debit_card,1765071683647
774837aa-b993-4ce5-b3b6-a6809347b85a,603326e7-e027-4cf0-bc85-706035b46631,66,15717.18,retired,839,1545.83,4,48,4332.04,7821.71,deposit,49729.0,1,SAR,credit_card,1765071683647
0d1a9ba4-c462-40c4-b23d-e0dbdbaa0764,6a8130b2-0d1f-4f63-b4a2-2712b60502c7,25,15822.67,employed,407,118.43,1,49,622.32,8691.66,deposit,6747.18,1,SAR,bank_transfer,1765071683647
346b3a4d-0abd-4458-8ca8-38959a5f99f0,d9b0c5d1-8412-437a-98a3-3b8b55f57ba1,26,19267.5,employed,616,127.1,4,34,368.0,6856.67,purchase,26775.22,0,EUR,debit_card,1765071683647
6e393c66-6a4c-4339-868b-ed1736cc2b89,3b5e9fa7-9c7d-484b-9945-33460a20570d,42,18545.12,employed,444,583.93,4,21,3557.52,269.7,deposit,27916.83,1,USD,credit_card,1765071683647
760a2737-b252-41ed-b7aa-8ef8178c1552,0d406d01-6dd0-4a6b-826e-ac366e7dc644,47,17636.66,retired,380,941.85,4,50,2646.97,9163.82,refund,17158.31,1,SAR,paypal,1765071683647
62a32b05-0a51-4c75-a7ab-c055db0dacee,18c01724-d51c-4580-8560-43884532fd4c,35,7571.01,employed,430,3163.92,4,46,398.55,6960.44,deposit,9516.33,0,EUR,credit_card,1765071683647
6571fda5-a786-4c13-88e8-2c4cd668abd1,ffe7f446-28dd-4d42-b58b-2455b1c8bc21,38,2951.63,unemployed,494,870.41,0,13,4728.36,3182.62,refund,31576.59,0,SAR,debit_card,1765071683647
